violation_id,restaurant_id,inspection_id,violation_type,severity,description,date,corrected,correction_date,days_to_correction
1820,365,6768,Cross Contamination,Critical,Violation description for 1820,2025-03-02,0,2025-05-03,62.0
1821,176,1318,Sanitation,Critical,Violation description for 1821,2025-02-25,1,2025-05-05,69.0
1822,399,8250,Food Storage,Minor,Violation description for 1822,2025-03-01,1,2025-05-19,79.0
1823,371,8951,Equipment Maintenance,Serious,Violation description for 1823,2024-11-17,0,2025-05-04,168.0
1824,978,3136,Equipment Maintenance,Critical,Violation description for 1824,2025-01-13,1,2025-05-22,129.0
1825,535,9057,Food Storage,Critical,Violation description for 1825,2025-03-04,0,2025-05-25,82.0
1826,54,4977,Food Storage,Serious,Violation description for 1826,2025-04-19,0,2025-05-13,24.0
1827,73,8535,Cross Contamination,Critical,Violation description for 1827,2025-03-31,0,,
1828,126,4912,Cross Contamination,Critical,Violation description for 1828,2025-02-15,0,2025-05-12,86.0
1829,537,1280,Equipment Maintenance,Critical,Violation description for 1829,2024-06-23,0,2025-05-03,314.0
1830,731,2817,Cross Contamination,Minor,Violation description for 1830,2024-07-03,0,,
1831,462,2383,Equipment Maintenance,Serious,Violation description for 1831,2024-11-24,0,2025-05-16,173.0
1832,126,7623,Food Storage,Serious,Violation description for 1832,2024-12-13,1,2025-05-08,146.0
1833,961,5302,Sanitation,Minor,Violation description for 1833,2024-06-11,1,,
1834,529,9942,Pest Control,Serious,Violation description for 1834,2025-01-08,1,,
1835,818,2785,Food Temperature,Critical,Violation description for 1835,2024-12-02,0,,
1836,630,1985,Cross Contamination,Minor,Violation description for 1836,2025-04-15,0,2025-05-09,24.0
1837,502,5075,Employee Hygiene,Critical,Violation description for 1837,2024-07-30,1,2025-05-02,276.0
1838,898,4211,Documentation,Critical,Violation description for 1838,2025-04-07,1,2025-05-20,43.0
1839,343,8008,Pest Control,Critical,Violation description for 1839,2024-07-15,1,2025-05-21,310.0
1840,570,1629,Employee Hygiene,Serious,Violation description for 1840,2024-08-12,1,,
1841,495,3899,Documentation,Minor,Violation description for 1841,2024-12-31,1,,
1842,851,7809,Pest Control,Serious,Violation description for 1842,2025-01-22,0,2025-05-07,105.0
1843,798,5779,Cross Contamination,Serious,Violation description for 1843,2025-02-20,0,2025-05-19,88.0
1844,503,2714,Sanitation,Critical,Violation description for 1844,2024-09-21,1,2025-05-22,243.0
1845,423,291,Sanitation,Minor,Violation description for 1845,2024-06-28,0,2025-05-07,313.0
1846,84,3604,Equipment Maintenance,Critical,Violation description for 1846,2024-08-26,0,2025-05-24,271.0
1847,421,4966,Food Temperature,Critical,Violation description for 1847,2025-03-27,0,,
1848,423,1677,Documentation,Critical,Violation description for 1848,2025-05-21,0,2025-05-09,-12.0
1849,264,4554,Cross Contamination,Critical,Violation description for 1849,2025-03-29,1,2025-05-23,55.0
1850,239,3979,Employee Hygiene,Minor,Violation description for 1850,2024-10-02,1,2025-05-03,213.0
1851,624,1109,Employee Hygiene,Serious,Violation description for 1851,2025-03-27,0,2025-05-01,35.0
1852,936,4992,Documentation,Serious,Violation description for 1852,2024-06-21,1,2025-05-18,331.0
1853,886,270,Pest Control,Critical,Violation description for 1853,2025-01-13,0,,
1854,850,7437,Sanitation,Serious,Violation description for 1854,2024-11-07,0,2025-05-04,178.0
1855,423,841,Sanitation,Minor,Violation description for 1855,2025-03-13,0,2025-05-21,69.0
1856,455,8844,Pest Control,Critical,Violation description for 1856,2024-10-17,1,2025-05-01,196.0
1857,113,4430,Equipment Maintenance,Minor,Violation description for 1857,2025-04-09,0,,
1858,939,2524,Food Storage,Serious,Violation description for 1858,2024-11-06,0,2025-05-13,188.0
1859,440,4335,Sanitation,Serious,Violation description for 1859,2024-08-18,0,,
1860,215,5655,Food Temperature,Minor,Violation description for 1860,2024-10-20,1,2025-05-27,219.0
1861,909,1738,Food Temperature,Minor,Violation description for 1861,2025-01-25,0,,
1862,901,7811,Documentation,Serious,Violation description for 1862,2025-05-10,1,,
1863,768,3824,Cross Contamination,Critical,Violation description for 1863,2024-06-23,1,2025-05-22,333.0
1864,804,250,Food Storage,Critical,Violation description for 1864,2024-10-09,1,2025-05-16,219.0
1865,108,4982,Equipment Maintenance,Critical,Violation description for 1865,2024-12-15,0,,
1866,35,2980,Pest Control,Serious,Violation description for 1866,2025-04-28,0,2025-05-21,23.0
1867,177,5861,Cross Contamination,Serious,Violation description for 1867,2024-09-16,1,2025-05-08,234.0
1868,695,4945,Food Storage,Critical,Violation description for 1868,2025-05-11,0,2025-05-10,-1.0
1869,148,7925,Documentation,Minor,Violation description for 1869,2024-10-21,0,,
1870,615,357,Equipment Maintenance,Critical,Violation description for 1870,2025-02-23,1,2025-05-26,92.0
1871,494,5506,Pest Control,Serious,Violation description for 1871,2025-05-06,1,2025-05-13,7.0
1872,659,4051,Cross Contamination,Minor,Violation description for 1872,2024-11-28,1,2025-05-05,158.0
1873,463,1918,Food Storage,Critical,Violation description for 1873,2025-05-20,1,2025-05-16,-4.0
1874,660,4335,Sanitation,Critical,Violation description for 1874,2024-12-09,1,2025-05-18,160.0
1875,788,5345,Employee Hygiene,Critical,Violation description for 1875,2025-04-18,1,2025-05-02,14.0
1876,949,1127,Sanitation,Minor,Violation description for 1876,2025-02-21,1,2025-05-26,94.0
1877,530,8444,Cross Contamination,Minor,Violation description for 1877,2025-03-11,0,2025-05-08,58.0
1878,845,7458,Documentation,Critical,Violation description for 1878,2024-10-01,1,2025-05-14,225.0
1879,702,3770,Employee Hygiene,Critical,Violation description for 1879,2024-12-10,1,2025-05-05,146.0
1880,2,2439,Food Temperature,Minor,Violation description for 1880,2024-07-16,1,2025-05-28,316.0
1881,213,792,Sanitation,Critical,Violation description for 1881,2025-05-07,1,2025-05-29,22.0
1882,959,9266,Employee Hygiene,Critical,Violation description for 1882,2024-09-06,0,2025-05-18,254.0
1883,584,5012,Equipment Maintenance,Critical,Violation description for 1883,2025-03-04,1,2025-05-19,76.0
1884,522,7512,Cross Contamination,Minor,Violation description for 1884,2025-01-26,0,2025-05-12,106.0
1885,524,2992,Sanitation,Minor,Violation description for 1885,2024-08-12,0,2025-05-01,262.0
1886,199,4039,Sanitation,Serious,Violation description for 1886,2024-06-29,0,,
1887,66,753,Equipment Maintenance,Serious,Violation description for 1887,2024-10-28,0,2025-04-30,184.0
1888,579,6631,Documentation,Serious,Violation description for 1888,2024-11-16,0,2025-05-17,182.0
1889,275,2878,Documentation,Serious,Violation description for 1889,2025-03-12,1,,
1890,208,6391,Documentation,Serious,Violation description for 1890,2024-11-25,1,,
1891,184,3496,Cross Contamination,Minor,Violation description for 1891,2024-09-17,1,2025-05-08,233.0
1892,193,1669,Sanitation,Serious,Violation description for 1892,2024-07-29,1,2025-05-28,303.0
1893,657,5852,Equipment Maintenance,Minor,Violation description for 1893,2024-10-10,1,2025-05-04,206.0
1894,849,9604,Documentation,Critical,Violation description for 1894,2024-10-05,1,2025-05-01,208.0
1895,281,4512,Equipment Maintenance,Minor,Violation description for 1895,2024-10-29,1,2025-05-22,205.0
1896,512,788,Pest Control,Critical,Violation description for 1896,2024-12-20,0,2025-05-11,142.0
1897,44,5606,Sanitation,Serious,Violation description for 1897,2025-02-28,0,,
1898,210,5426,Cross Contamination,Minor,Violation description for 1898,2025-02-06,0,2025-05-20,103.0
1899,178,1281,Employee Hygiene,Minor,Violation description for 1899,2024-10-23,0,2025-05-14,203.0
1900,723,1470,Documentation,Minor,Violation description for 1900,2024-12-21,0,2025-05-06,136.0
1901,14,4540,Pest Control,Serious,Violation description for 1901,2024-09-02,0,2025-05-16,256.0
1902,679,2310,Sanitation,Minor,Violation description for 1902,2025-05-12,0,2025-05-15,3.0
1903,488,186,Food Temperature,Critical,Violation description for 1903,2024-07-12,1,2025-05-27,319.0
1904,987,9809,Equipment Maintenance,Critical,Violation description for 1904,2025-01-31,0,2025-05-27,116.0
1905,874,4089,Documentation,Critical,Violation description for 1905,2025-04-20,1,2025-05-03,13.0
1906,592,6846,Sanitation,Critical,Violation description for 1906,2024-10-04,1,2025-05-15,223.0
1907,879,850,Food Storage,Serious,Violation description for 1907,2024-12-22,0,,
1908,368,3148,Food Temperature,Serious,Violation description for 1908,2025-04-18,0,,
1909,902,6163,Cross Contamination,Minor,Violation description for 1909,2024-11-24,0,,
1910,446,9375,Pest Control,Serious,Violation description for 1910,2024-08-21,0,2025-05-01,253.0
1911,918,4748,Documentation,Critical,Violation description for 1911,2024-07-24,1,2025-05-05,285.0
1912,511,3535,Sanitation,Serious,Violation description for 1912,2024-06-21,0,2025-05-29,342.0
1913,853,4731,Pest Control,Minor,Violation description for 1913,2025-01-28,0,2025-05-06,98.0
1914,544,8431,Documentation,Serious,Violation description for 1914,2025-05-20,1,2025-04-30,-20.0
1915,939,4622,Sanitation,Minor,Violation description for 1915,2024-05-31,1,2025-05-26,360.0
1916,628,3770,Equipment Maintenance,Minor,Violation description for 1916,2025-02-17,1,2025-05-04,76.0
1917,978,5521,Sanitation,Serious,Violation description for 1917,2024-09-14,1,2025-05-15,243.0
1918,798,395,Documentation,Minor,Violation description for 1918,2024-10-18,0,,
1919,214,897,Equipment Maintenance,Critical,Violation description for 1919,2024-12-16,1,2025-05-13,148.0
1920,223,3260,Food Temperature,Serious,Violation description for 1920,2024-12-24,1,2025-05-14,141.0
1921,210,9776,Documentation,Minor,Violation description for 1921,2024-09-05,1,2025-05-22,259.0
1922,900,904,Sanitation,Critical,Violation description for 1922,2024-10-29,0,2025-05-18,201.0
1923,29,7032,Employee Hygiene,Minor,Violation description for 1923,2025-04-17,1,2025-05-01,14.0
1924,537,3118,Cross Contamination,Minor,Violation description for 1924,2024-09-03,1,,
1925,574,9523,Cross Contamination,Critical,Violation description for 1925,2025-02-22,1,2025-05-21,88.0
1926,425,5253,Employee Hygiene,Serious,Violation description for 1926,2024-07-27,1,2025-05-28,305.0
1927,33,8709,Pest Control,Minor,Violation description for 1927,2025-02-15,1,2025-05-26,100.0
1928,432,2101,Food Storage,Critical,Violation description for 1928,2025-03-03,1,2025-05-22,80.0
1929,544,6890,Pest Control,Critical,Violation description for 1929,2024-10-10,1,2025-05-07,209.0
1930,756,9951,Food Temperature,Minor,Violation description for 1930,2025-02-11,0,,
1931,726,8738,Sanitation,Serious,Violation description for 1931,2025-03-30,0,2025-05-11,42.0
1932,842,6144,Food Storage,Minor,Violation description for 1932,2025-02-10,1,2025-05-17,96.0
1933,520,4052,Food Temperature,Critical,Violation description for 1933,2024-06-02,0,2025-05-07,339.0
1934,292,9194,Documentation,Critical,Violation description for 1934,2024-09-12,1,2025-05-07,237.0
1935,947,6977,Sanitation,Minor,Violation description for 1935,2025-03-29,0,2025-05-20,52.0
1936,97,8255,Food Temperature,Critical,Violation description for 1936,2025-04-02,1,2025-05-04,32.0
1937,905,5219,Food Temperature,Serious,Violation description for 1937,2024-06-23,1,,
1938,83,3478,Food Temperature,Critical,Violation description for 1938,2025-01-12,0,2025-05-04,112.0
1939,193,7982,Sanitation,Critical,Violation description for 1939,2024-09-20,0,2025-05-13,235.0
1940,630,7608,Documentation,Critical,Violation description for 1940,2024-10-16,1,2025-05-24,220.0
1941,72,5632,Food Storage,Minor,Violation description for 1941,2025-01-16,0,2025-05-06,110.0
1942,332,6768,Equipment Maintenance,Critical,Violation description for 1942,2025-02-20,0,2025-05-29,98.0
1943,201,4727,Equipment Maintenance,Minor,Violation description for 1943,2025-02-16,0,2025-05-21,94.0
1944,950,8027,Food Temperature,Minor,Violation description for 1944,2025-03-20,0,2025-05-17,58.0
1945,559,8883,Employee Hygiene,Serious,Violation description for 1945,2024-07-05,1,2025-05-24,323.0
1946,706,8771,Food Storage,Minor,Violation description for 1946,2024-07-24,1,2025-05-06,286.0
1947,900,6005,Employee Hygiene,Minor,Violation description for 1947,2025-01-25,0,2025-05-20,115.0
1948,110,1575,Documentation,Minor,Violation description for 1948,2025-04-07,1,2025-05-15,38.0
1949,453,383,Equipment Maintenance,Critical,Violation description for 1949,2024-09-03,1,2025-05-20,259.0
1950,659,7861,Pest Control,Critical,Violation description for 1950,2024-10-09,1,,
1951,595,7592,Sanitation,Critical,Violation description for 1951,2024-11-29,1,2025-05-13,165.0
1952,941,1376,Documentation,Minor,Violation description for 1952,2024-12-29,1,2025-05-13,135.0
1953,569,1341,Equipment Maintenance,Minor,Violation description for 1953,2025-03-18,1,,
1954,648,3259,Employee Hygiene,Critical,Violation description for 1954,2025-02-12,0,2025-05-08,85.0
1955,991,3583,Sanitation,Minor,Violation description for 1955,2025-03-16,0,,
1956,328,3422,Food Temperature,Serious,Violation description for 1956,2024-11-11,1,,
1957,130,1979,Documentation,Critical,Violation description for 1957,2024-09-04,0,,
1958,963,2183,Food Storage,Critical,Violation description for 1958,2025-01-01,0,2025-05-06,125.0
1959,577,3320,Employee Hygiene,Serious,Violation description for 1959,2024-09-19,1,,
1960,847,3600,Pest Control,Serious,Violation description for 1960,2024-10-09,1,2025-05-09,212.0
1961,628,5346,Equipment Maintenance,Minor,Violation description for 1961,2025-01-28,1,2025-05-13,105.0
1962,440,9297,Cross Contamination,Critical,Violation description for 1962,2025-04-24,0,2025-05-22,28.0
1963,812,2013,Food Temperature,Serious,Violation description for 1963,2024-12-05,1,,
1964,470,3642,Pest Control,Critical,Violation description for 1964,2025-02-27,0,,
1965,935,3310,Food Temperature,Serious,Violation description for 1965,2024-06-12,0,,
1966,291,171,Sanitation,Minor,Violation description for 1966,2024-08-22,1,,
1967,984,6119,Equipment Maintenance,Serious,Violation description for 1967,2025-04-27,1,2025-05-21,24.0
1968,823,3997,Cross Contamination,Serious,Violation description for 1968,2024-08-06,1,,
1969,37,7399,Documentation,Serious,Violation description for 1969,2025-05-10,0,,
1970,218,8477,Documentation,Critical,Violation description for 1970,2024-10-22,0,,
1971,194,638,Food Storage,Critical,Violation description for 1971,2024-10-04,1,2025-05-29,237.0
1972,409,7655,Pest Control,Critical,Violation description for 1972,2025-05-08,1,2025-05-07,-1.0
1973,109,6919,Documentation,Critical,Violation description for 1973,2025-01-20,1,2025-05-06,106.0
1974,606,3240,Pest Control,Critical,Violation description for 1974,2024-10-14,0,2025-05-11,209.0
1975,296,7681,Cross Contamination,Serious,Violation description for 1975,2025-03-03,0,2025-05-23,81.0
1976,335,4749,Documentation,Serious,Violation description for 1976,2024-06-04,0,,
1977,615,6279,Pest Control,Critical,Violation description for 1977,2025-01-31,1,,
1978,232,9198,Food Temperature,Serious,Violation description for 1978,2024-12-08,1,2025-05-04,147.0
1979,35,3798,Cross Contamination,Minor,Violation description for 1979,2024-11-05,1,2025-05-28,204.0
1980,257,1943,Employee Hygiene,Critical,Violation description for 1980,2024-09-17,1,2025-05-03,228.0
1981,486,413,Food Storage,Critical,Violation description for 1981,2024-11-04,0,,
1982,574,5371,Employee Hygiene,Critical,Violation description for 1982,2024-09-22,1,2025-05-28,248.0
1983,467,7980,Cross Contamination,Critical,Violation description for 1983,2024-09-30,0,,
1984,789,1649,Documentation,Serious,Violation description for 1984,2025-04-12,1,2025-05-09,27.0
1985,737,5244,Equipment Maintenance,Critical,Violation description for 1985,2024-10-13,1,2025-05-05,204.0
1986,21,233,Cross Contamination,Minor,Violation description for 1986,2024-08-15,1,,
1987,852,4262,Equipment Maintenance,Minor,Violation description for 1987,2024-10-08,0,2025-05-29,233.0
1988,366,8186,Equipment Maintenance,Minor,Violation description for 1988,2024-10-03,1,2025-05-15,224.0
1989,502,5046,Pest Control,Minor,Violation description for 1989,2025-03-18,1,,
1990,85,1289,Food Storage,Serious,Violation description for 1990,2024-07-12,0,2025-05-27,319.0
1991,54,1578,Equipment Maintenance,Serious,Violation description for 1991,2024-12-24,1,2025-05-22,149.0
1992,202,8367,Employee Hygiene,Minor,Violation description for 1992,2024-11-05,0,2025-05-17,193.0
